survey;years;station;latitude_start;latitude_end;longitude_start;longitude_end;species;size;trawling_depth
EVHOE_2011;2011;P1067;44,643;44,6815;-3,0686;-3,1263;Aphanopus carbo;60,00;1300
EVHOE_2011;2011;P1067;44,643;44,6815;-3,0686;-3,1263;Aphanopus carbo;79,00;1300
EVHOE_2011;2011;P1067;44,643;44,6815;-3,0686;-3,1263;Aphanopus carbo;88,00;1300
EVHOE_2011;2011;P1067;44,643;44,6815;-3,0686;-3,1263;Aphanopus carbo;99,00;1300
EVHOE_2011;2011;P1072;43,6705;43,6878;-2,5335;-2,4571;Aphanopus carbo;95,00;1300
EVHOE_2011;2011;P1072;43,6705;43,6878;-2,5335;-2,4571;Aphanopus carbo;104,00;1300
EVHOE_2011;2011;P1072;43,6705;43,6878;-2,5335;-2,4571;Aphanopus carbo;105,00;1300
EVHOE_2011;2011;P1072;43,6705;43,6878;-2,5335;-2,4571;Aphanopus carbo;107,00;1300
EVHOE_2016;2016;U0524;44,7327;44,7328;-2,2924;-2,365;Aphanopus carbo;88,00;833
EVHOE_2016;2016;U0541;44,7341;44,7328;-2,2573;-2,3118;Aphanopus carbo;77,00;809
EVHOE_2016;2016;U0541;44,7341;44,7328;-2,2573;-2,3118;Aphanopus carbo;86,00;809
EVHOE_2016;2016;U0541;44,7341;44,7328;-2,2573;-2,3118;Aphanopus carbo;99,00;809
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;6,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;6,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;7,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;8,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;9,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;9,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;9,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;9,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;9,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;9,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;9,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;9,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;10,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;10,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;10,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;10,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;10,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;10,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;10,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;10,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;10,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;11,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;11,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;11,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;11,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;11,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;11,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;11,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;11,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;11,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;11,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;11,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;11,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;12,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;12,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;12,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;13,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;13,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;13,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;13,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;13,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;14,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;14,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;14,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;14,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;14,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;15,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;15,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;15,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;15,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;15,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;16,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;17,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Xenodermichthys copei;17,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Argyropelecus olfersii;4,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Argyropelecus olfersii;7,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Argyropelecus olfersii;7,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Argyropelecus olfersii;7,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Argyropelecus olfersii;8,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Argyropelecus olfersii;8,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Argyropelecus olfersii;8,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Argyropelecus olfersii;8,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Argyropelecus olfersii;9,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Argyropelecus olfersii;11,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Stomias boa;16,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Stomias boa;26,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Stomias boa;27,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Stomias boa;29,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Stomias boa;33,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Stomias boa;35,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Myctophum punctatum;5,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Myctophum punctatum;6,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Myctophum punctatum;6,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Myctophum punctatum;6,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Myctophum punctatum;6,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Myctophum punctatum;6,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Myctophum punctatum;7,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Myctophum punctatum;7,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Myctophum punctatum;7,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Myctophum punctatum;7,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Myctophum punctatum;7,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Myctophum punctatum;7,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Myctophum punctatum;7,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Myctophum punctatum;8,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Myctophum punctatum;8,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Myctophum punctatum;8,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Myctophum punctatum;8,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Myctophum punctatum;8,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;6,70;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;7,20;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;7,80;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;7,80;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;7,90;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;8,30;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;8,90;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;8,90;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;9,10;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;9,40;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;9,50;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;9,70;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;10,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;10,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;10,10;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;10,30;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;10,30;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;10,30;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;10,40;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;10,50;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;10,50;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;10,60;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;10,70;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;10,80;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;10,80;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;10,80;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;10,90;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;10,90;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;11,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;11,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;11,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;11,10;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;11,10;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;11,10;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;11,10;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;11,10;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;11,20;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;11,20;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;11,20;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;11,30;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;11,30;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;11,40;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;11,40;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;11,40;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;11,40;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;11,50;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;11,60;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;11,70;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;11,70;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;11,80;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;11,80;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;11,80;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;11,90;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;12,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;12,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;12,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;12,10;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;12,10;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;12,10;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;12,10;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;12,10;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;12,20;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;12,20;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;12,30;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;12,50;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;12,50;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;12,60;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;12,60;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;12,60;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;12,70;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;12,70;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;12,70;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;12,80;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;12,80;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;12,90;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;13,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;13,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;13,10;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;13,10;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;13,20;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;13,30;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;13,40;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;13,40;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;13,40;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;13,40;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;13,50;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;13,60;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;13,60;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;13,90;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;14,10;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;14,60;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;15,20;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;16,50;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Lampanyctus crocodilus;17,70;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Notoscopelus kroyeri;4,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Notoscopelus kroyeri;5,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Notoscopelus kroyeri;6,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Notoscopelus kroyeri;6,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Notoscopelus kroyeri;6,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Notoscopelus kroyeri;7,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Notoscopelus kroyeri;7,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Notoscopelus kroyeri;8,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Notoscopelus kroyeri;8,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Notoscopelus kroyeri;8,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Notoscopelus kroyeri;8,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Notoscopelus kroyeri;9,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Notoscopelus kroyeri;9,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Notoscopelus kroyeri;10,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Notoscopelus kroyeri;10,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Notoscopelus kroyeri;10,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Notoscopelus kroyeri;10,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Notoscopelus kroyeri;12,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Notoscopelus kroyeri;12,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Notoscopelus kroyeri;12,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Arctozenus risso;16,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Arctozenus risso;16,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Arctozenus risso;16,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Arctozenus risso;16,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Arctozenus risso;17,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Arctozenus risso;18,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Arctozenus risso;18,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Arctozenus risso;19,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Arctozenus risso;19,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Arctozenus risso;20,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Arctozenus risso;20,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Arctozenus risso;20,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Arctozenus risso;21,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Arctozenus risso;22,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Aphanopus carbo;61,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Aphanopus carbo;61,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Aphanopus carbo;62,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Melanostigma atlanticum;8,40;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Serrivomer beanii;43,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Serrivomer beanii;45,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Serrivomer beanii;46,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Serrivomer beanii;49,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Serrivomer beanii;51,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Serrivomer beanii;53,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Serrivomer beanii;53,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Serrivomer beanii;54,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Serrivomer beanii;55,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Serrivomer beanii;55,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Serrivomer beanii;57,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Serrivomer beanii;62,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Serrivomer beanii;66,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Serrivomer beanii;70,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Serrivomer beanii;72,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Searsia koefoedi;8,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Searsia koefoedi;9,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Searsia koefoedi;9,00;746
EVHOE_2017;2017;V0494;45,1321;45,1033;-3,4695;-3,5431;Searsia koefoedi;11,00;746
